LAMMPS data file via write_data, version 7 Dec 2015, timestep = 6700000

648 atoms
2 atom types

4.6857679429003818e-02 2.1348001630569087e+01 xlo xhi
8.0818167118941492e-02 2.1314041142882527e+01 ylo yhi
3.1226196015360252e-01 2.1082597349846228e+01 zlo zhi
-6.2864794357940498e-02 5.6007659984026337e-01 3.8744979782836553e-01 xy xz yz

Masses

1 28.0855
2 15.9994

Atoms # charge

371 2 -1.2000000000000000e+00 5.1194667785626793e+00 5.5233848805825092e+00 1.5720918069354457e+01 -2 -1 -1
485 2 -1.2000000000000000e+00 2.2130363876377537e+00 3.5991911272984672e-01 1.1795875788023420e+01 0 -2 4
116 1 2.3999999999999999e+00 1.0696076457163131e+00 1.0075901311425152e+01 1.5655243581276507e+01 -4 0 1
498 2 -1.2000000000000000e+00 3.8178882255530239e-01 5.3314819945674916e+00 1.2820444911439068e+01 -2 0 0
518 2 -1.2000000000000000e+00 4.1161321999211381e-01 7.1688161824392838e+00 1.4382397704353410e+01 2 1 -5
445 2 -1.2000000000000000e+00 3.4045479746779175e+00 5.9661741796763268e+00 1.7521362984972651e+01 1 4 2
6 1 2.3999999999999999e+00 3.0358211415453069e+00 2.5871482656613214e+00 1.9326939185645895e+01 1 0 -1
40 1 2.3999999999999999e+00 2.4458725520772062e+00 5.4533455682915193e+00 1.8724033438347217e+01 2 2 -7
68 1 2.3999999999999999e+00 1.6519076294153163e+00 1.0813159733290142e+01 2.0538064009755423e+01 -2 2 -2
190 1 2.3999999999999999e+00 1.9585188442374759e+00 7.6800042635708783e+00 2.0927920385841979e+01 1 4 -3
453 2 -1.2000000000000000e+00 2.0452433966438370e+00 6.7058154509718699e+00 1.9617197973399623e+01 2 -1 2
298 2 -1.2000000000000000e+00 1.5183905778630764e+00 2.1423879716043528e+00 1.9725702415826877e+01 4 2 1
235 2 -1.2000000000000000e+00 4.1089391459921938e+00 2.1612740046984937e+00 2.0418112280665390e+01 0 0 -3
356 2 -1.2000000000000000e+00 3.1555452319975181e+00 4.1785932574544171e+00 1.9398254804905850e+01 -2 5 0
63 1 2.3999999999999999e+00 4.0566286708525725e+00 6.6354564116139736e+00 1.6229198416647886e+01 0 -2 2
441 2 -1.2000000000000000e+00 3.6542548853834922e+00 2.0646894415628534e+00 1.7904783308501642e+01 2 -1 -2
448 2 -1.2000000000000000e+00 1.2021146246152228e+00 4.7760585263342143e+00 1.7964077737033012e+01 2 3 3
36 1 2.3999999999999999e+00 3.5142821105827053e+00 1.8570145330606189e+00 1.6307688760376937e+01 1 -5 -4
229 2 -1.2000000000000000e+00 1.8422342516468586e+00 9.2549748932992859e+00 2.0771849671862437e+01 -2 -3 -2
400 2 -1.2000000000000000e+00 4.8427461718530616e+00 7.8999469173851766e+00 1.6717865984902993e+01 -1 0 -1
227 2 -1.2000000000000000e+00 2.1322689026221893e+00 1.0662555300711531e+01 1.6718071204386497e+01 0 2 -4
339 2 -1.2000000000000000e+00 1.9146768966582506e+00 1.7565304588021169e+00 1.6124911197856502e+01 -2 2 2
503 2 -1.2000000000000000e+00 1.3760505441066615e+00 1.5184559882534726e+01 4.1718561656238435e+00 2 2 -1
286 2 -1.2000000000000000e+00 3.9629284809742256e+00 1.5207806501338530e+01 3.9781378861314827e+00 -7 -1 2
164 1 2.3999999999999999e+00 1.9587026073116225e+00 1.1810061329571786e+01 2.5371087944063286e+00 -3 1 0
294 2 -1.2000000000000000e+00 5.2200553882365985e-01 1.1786463127709666e+01 3.2726048471849447e+00 -3 -2 2
600 2 -1.2000000000000000e+00 2.3803573919329977e+00 1.5689749689445932e+01 1.8773357093715421e+00 -3 3 1
496 2 -1.2000000000000000e+00 2.5558351662272454e+00 1.3222317263005397e+01 2.7815105132855362e+00 2 -1 -1
206 1 2.3999999999999999e+00 2.6199317759769953e+00 1.4798276072895865e+01 3.2014780471010540e+00 2 4 -2
451 2 -1.2000000000000000e+00 1.1012779529735661e+00 2.0153443236510935e+01 1.1622251937957462e+00 2 -5 -4
269 2 -1.2000000000000000e+00 1.6187038107939764e+00 1.1286763799353466e+01 1.0112764242721515e+00 0 1 2
125 1 2.3999999999999999e+00 4.3356654856931085e+00 1.5853276463773796e+01 5.4457924893058234e+00 3 -4 1
126 1 2.3999999999999999e+00 2.2859941887325101e+00 1.6188962731053959e+01 3.6518399658566952e-01 -2 3 -2
98 1 2.3999999999999999e+00 3.7074653154210302e+00 1.3978484492173509e+01 7.7998118809739383e+00 -3 0 2
398 2 -1.2000000000000000e+00 2.2183851883908905e+00 1.4398988058845061e+01 7.8817975196939001e+00 0 1 2
354 2 -1.2000000000000000e+00 2.1186097802121373e+00 1.9142445653095226e+01 1.0326403224295429e+01 0 -3 -2
350 2 -1.2000000000000000e+00 3.1406693638801886e+00 1.6869827163218797e+01 5.9525565003242713e+00 4 0 -3
497 2 -1.2000000000000000e+00 3.7785925543498422e+00 1.2327987292029505e+01 7.8439522479141921e+00 -4 -2 -1
435 2 -1.2000000000000000e+00 4.1428232180428610e+00 1.8169896708597015e+01 7.9281036054287091e+00 2 -2 -1
71 1 2.3999999999999999e+00 1.4518143451182595e+00 1.7745171520454974e+01 9.8940175210585615e+00 4 1 1
215 1 2.3999999999999999e+00 2.7052588728983911e+00 1.7901080782381403e+01 7.1680726506410108e+00 -3 -1 -1
619 2 -1.2000000000000000e+00 1.7794698019627051e+00 1.7500513060681023e+01 8.3515829607805419e+00 3 -4 5
76 1 2.3999999999999999e+00 5.8342210342300116e-01 1.4383287548879887e+01 7.9274861397615037e+00 5 -1 -2
218 2 -1.2000000000000000e+00 4.3783046069682818e+00 1.4700625722040231e+01 6.5809226099236309e+00 -2 2 -3
558 2 -1.2000000000000000e+00 2.0593414592331234e+00 1.9315481548772826e+01 6.8302194263722473e+00 1 -1 -1
410 2 -1.2000000000000000e+00 4.4986038464968123e+00 1.4404584092405299e+01 9.1172868713322437e+00 -1 2 -1
162 1 2.3999999999999999e+00 1.2729395342496364e+00 2.0660196708923230e+01 7.3660160815933065e+00 1 1 3
5 1 2.3999999999999999e+00 3.4685614229432091e+00 1.1150969230155713e+01 8.8071940764589698e+00 -1 4 -3
397 2 -1.2000000000000000e+00 3.0351400327452125e+00 1.1714712564514237e+01 1.0259498410008691e+01 6 2 -5
394 2 -1.2000000000000000e+00 4.7643558675514788e+00 2.0506567191412767e+01 8.1351613940476319e+00 0 0 0
575 2 -1.2000000000000000e+00 2.3529716766424427e+00 2.1401474004960800e+01 8.3080636262644401e+00 -3 6 3
150 1 2.3999999999999999e+00 5.4649507768497312e+00 1.9079311181071887e+01 8.2716310169895539e+00 -1 3 -1
189 1 2.3999999999999999e+00 5.0609456988134260e+00 1.4814602647359930e+01 1.0587197414540460e+01 -3 -2 2
567 2 -1.2000000000000000e+00 9.0676084750353037e-01 2.1373229408170957e+01 6.0107891218021896e+00 3 0 -1
73 1 2.3999999999999999e+00 2.0049622669493639e+00 1.9932802731977677e+01 1.1711757942659457e+01 -1 0 3
583 2 -1.2000000000000000e+00 1.2414140457128884e+00 1.5220260495943052e+01 1.2446486755014051e+01 -2 -5 -3
307 2 -1.2000000000000000e+00 4.4661299068953904e+00 1.1916309703010791e+01 1.2463950507069848e+01 2 1 1
88 1 2.3999999999999999e+00 3.2522844750138202e+00 1.8312615650650098e+01 1.4104191833278676e+01 -1 -2 -7
646 2 -1.2000000000000000e+00 2.0067913968697884e+00 1.3580383327665793e+01 1.4881969016767384e+01 3 -1 -2
323 2 -1.2000000000000000e+00 2.6860839027936474e+00 1.9307954601864402e+01 1.3024094410025633e+01 -2 -2 1
501 2 -1.2000000000000000e+00 1.8259088763066320e+00 1.2088696145541421e+01 1.2685796759114721e+01 3 0 -1
324 2 -1.2000000000000000e+00 3.2347328691852280e+00 1.6942837078110546e+01 1.3265982556662843e+01 2 2 0
429 2 -1.2000000000000000e+00 3.7824039289141949e+00 1.4939065535376955e+01 1.1622031873030929e+01 -1 -2 -2
178 1 2.3999999999999999e+00 2.6575837828595654e+00 1.5906151056882925e+01 1.2155053217816615e+01 -1 1 2
473 2 -1.2000000000000000e+00 4.1499589313548185e-01 1.9664707934893613e+01 1.1920900173406784e+01 0 -3 0
403 2 -1.2000000000000000e+00 4.4945998301607020e+00 1.9240037629847713e+01 1.4619358007392902e+01 0 1 0
104 1 2.3999999999999999e+00 1.0965996270115430e+00 1.2550818066288990e+01 1.4011066187891110e+01 -1 0 2
166 1 2.3999999999999999e+00 3.0326839924692290e+00 1.1433672976842495e+01 1.1812701022069726e+01 1 -3 -3
24 1 2.3999999999999999e+00 5.5690276056893175e+00 1.4936932854826388e+01 1.5072295015931907e+01 2 1 -3
247 2 -1.2000000000000000e+00 2.4460704291067468e+00 1.8011242901661447e+01 1.5431014317779935e+01 2 -1 -5
622 2 -1.2000000000000000e+00 5.5996698438459824e-01 1.1343392571761443e+01 1.4900782049986162e+01 3 -1 -2
597 2 -1.2000000000000000e+00 5.6577565198090651e+00 1.3697284334651387e+01 1.4011508549559370e+01 0 3 0
59 1 2.3999999999999999e+00 4.8146036955425080e+00 2.0317306560717025e+01 1.5751390976166215e+01 -4 -4 1
393 2 -1.2000000000000000e+00 4.1384869286838288e+00 1.4789564083923812e+01 1.5795001463429562e+01 0 -2 4
584 2 -1.2000000000000000e+00 2.2427777694879261e+00 1.6770519920811115e+01 1.0858272897757512e+01 6 -2 4
177 1 2.3999999999999999e+00 2.8211940528595778e+00 1.1714566892726298e+01 1.7734479607737391e+01 -1 2 -2
187 1 2.3999999999999999e+00 2.6292674855421403e+00 1.4369982474370707e+01 1.6233117371224402e+01 -1 -4 2
49 1 2.3999999999999999e+00 1.9860904004300792e+00 1.9612010681337591e+01 2.0651141937457439e+01 1 0 -1
18 1 2.3999999999999999e+00 3.9451089242409747e+00 1.9107552902755881e+01 1.8505192565004144e+01 -2 -3 4
643 2 -1.2000000000000000e+00 4.4223365487584108e+00 1.1602109718692187e+01 1.7664409800987677e+01 -1 -1 0
220 2 -1.2000000000000000e+00 5.5852876512044725e-01 1.8028923730303610e+01 1.7155642532264508e+01 2 -1 0
364 2 -1.2000000000000000e+00 3.0325855150962333e+00 2.0000003540033930e+01 1.9475921501167470e+01 -1 1 1
239 2 -1.2000000000000000e+00 1.8647900938841084e+00 1.5718420213726541e+01 1.6714626093085069e+01 -2 -1 0
304 2 -1.2000000000000000e+00 4.0656185951572592e+00 1.9779645343255222e+01 1.7092198148464934e+01 -1 -3 -2
303 2 -1.2000000000000000e+00 3.0438720554609380e+00 1.7764404814224584e+01 1.8046117946869874e+01 -2 1 -2
306 2 -1.2000000000000000e+00 2.4593425795801056e+00 1.3240212644325082e+01 1.7296026027564590e+01 1 -5 1
39 1 2.3999999999999999e+00 2.0107259954017316e+00 1.7341500206426876e+01 1.6889345510726674e+01 0 0 0
258 2 -1.2000000000000000e+00 4.2389294235808510e+00 1.6101864311806164e+01 2.0476379132213435e+01 3 -1 -2
593 2 -1.2000000000000000e+00 5.3218176214757928e+00 1.8789683589254224e+01 1.9205437308193719e+01 1 0 -1
517 2 -1.2000000000000000e+00 2.2758550208101771e+00 1.1339453305438683e+01 1.9203365977293977e+01 -3 0 -3
623 2 -1.2000000000000000e+00 1.5579478945183904e+00 1.5906147733125538e+01 2.0381802191332262e+01 2 0 -1
457 2 -1.2000000000000000e+00 5.4893995346086788e-01 1.9392632187985289e+01 1.9934197718359211e+01 0 0 -6
50 1 2.3999999999999999e+00 5.8109438610614230e+00 1.5890895674213906e+01 2.0290854155154353e+01 0 1 -1
531 2 -1.2000000000000000e+00 7.5823895795461693e-01 2.0532131568024646e+01 1.6090323346953124e+01 1 0 1
578 2 -1.2000000000000000e+00 2.7197168118775905e+00 1.8230450719448836e+01 2.1044427268552738e+01 1 -1 -3
560 2 -1.2000000000000000e+00 1.0284630668746104e+01 4.4613673255468589e+00 1.0679890065249882e+00 -3 3 1
365 2 -1.2000000000000000e+00 5.5663561960677184e+00 8.2611985187201076e-01 1.1259087959079388e+00 -2 -2 -2
23 1 2.3999999999999999e+00 9.7304844653050395e+00 9.1899999300959101e-01 4.2286657148738778e+00 2 0 2
355 2 -1.2000000000000000e+00 6.8845466488744567e+00 5.1458620411977574e+00 4.5324274008002821e+00 -3 -4 1
421 2 -1.2000000000000000e+00 8.7077751102318484e+00 3.9959175930420470e+00 3.0923172182913237e+00 -1 -2 1
38 1 2.3999999999999999e+00 8.3650535374484551e+00 5.2359914117740907e+00 3.9879787735890639e+00 -3 -3 1
582 2 -1.2000000000000000e+00 8.6937417348259487e+00 2.4919679107259558e+00 7.4880003561146180e-01 -3 0 1
291 2 -1.2000000000000000e+00 7.6513064234359431e+00 8.5371060752319305e+00 1.8678015510413597e+00 3 -1 2
146 1 2.3999999999999999e+00 8.8614468023243234e+00 7.5794564453738955e+00 1.8086177978187914e+00 -3 1 -1
33 1 2.3999999999999999e+00 8.7972999185203147e+00 3.9721782785059689e+00 1.4597641834042343e+00 2 0 1
44 1 2.3999999999999999e+00 6.0260419225024471e+00 1.0386835989879883e+01 4.9728381353916573e+00 -3 0 -1
509 2 -1.2000000000000000e+00 8.6097142047360116e+00 6.4304232962072234e+00 2.9320490447780276e+00 -1 -2 -1
9 1 2.3999999999999999e+00 9.2121923475405829e+00 9.4101985907215946e-01 1.0616559220092969e+00 3 2 -1
246 2 -1.2000000000000000e+00 7.4280055025877791e+00 4.7387893288985490e+00 9.3963644466147778e-01 0 0 2
144 1 2.3999999999999999e+00 6.2102431452996365e+00 9.2119861232981233e+00 2.0434866860359269e+00 -2 -2 -3
493 2 -1.2000000000000000e+00 1.0180335504217753e+01 8.3236326458826859e+00 2.1806012234884888e+00 2 4 1
321 2 -1.2000000000000000e+00 9.5512686632954846e+00 9.8124018824685322e-01 2.6202206226377638e+00 0 5 5
271 2 -1.2000000000000000e+00 6.0847506144650971e+00 9.7877019155206408e+00 3.5092255773631642e+00 -1 1 -1
404 2 -1.2000000000000000e+00 8.8916855742976999e+00 1.7788798271839119e+00 5.2353371502045816e+00 -2 2 -3
385 2 -1.2000000000000000e+00 6.1433875732152208e+00 1.0436268846028144e+01 1.0228267645604721e+00 -4 2 -1
461 2 -1.2000000000000000e+00 9.2846018113220552e+00 5.4696749937524967e+00 5.2682169915277273e+00 5 2 -2
367 2 -1.2000000000000000e+00 9.1094976299213730e+00 7.0037486462870948e+00 3.7666394026853001e-01 -6 -1 0
635 2 -1.2000000000000000e+00 8.1220802020729419e+00 4.8003382213890742e+00 9.0525146970781236e+00 -2 0 4
438 2 -1.2000000000000000e+00 1.0046240755371940e+01 5.9676540018217983e+00 1.0417600849600760e+01 3 -1 -6
275 2 -1.2000000000000000e+00 8.2470799624820881e+00 4.1522670146727175e-01 7.3413350972069065e+00 -5 0 -4
15 1 2.3999999999999999e+00 6.9589674993136104e+00 4.1608779510071612e+00 8.1673118834824034e+00 4 0 -3
212 1 2.3999999999999999e+00 9.7234565205728032e+00 5.0536313671035185e+00 9.1536041676093891e+00 1 2 1
317 2 -1.2000000000000000e+00 8.9168975936813659e+00 9.9769109143604666e+00 7.4547651454504074e+00 3 -1 -1
196 1 2.3999999999999999e+00 7.8313415116179490e+00 8.8713193165115243e+00 7.1606597829177634e+00 -1 2 0
439 2 -1.2000000000000000e+00 8.7082239571659859e+00 7.6210386357437017e+00 6.7010335104366954e+00 -3 -3 2
154 1 2.3999999999999999e+00 9.7822329744799017e+00 6.5159300652139995e+00 6.4204880507901425e+00 1 -1 1
610 2 -1.2000000000000000e+00 1.0452747489493438e+01 3.6855346794320298e+00 9.3998107337403454e+00 -1 -2 -4
614 2 -1.2000000000000000e+00 6.8782889885292615e+00 8.7890487808069793e+00 8.4868074828725746e+00 -6 4 -1
422 2 -1.2000000000000000e+00 7.6836089670560392e+00 2.9463743130465376e+00 7.3659107678308890e+00 1 -4 -2
299 2 -1.2000000000000000e+00 1.0228568128311801e+01 1.1164421175183925e+00 8.9752487077160392e+00 -2 4 -1
232 2 -1.2000000000000000e+00 9.7323403100086043e+00 8.4458099040695132e+00 1.0226210573511612e+01 -2 2 2
95 1 2.3999999999999999e+00 7.7663815548866522e+00 1.6515979876709501e+00 6.3422045884618070e+00 -2 -1 -3
467 2 -1.2000000000000000e+00 1.0058942556411305e+01 5.7276938177186656e+00 7.7868384952337184e+00 1 -4 0
412 2 -1.2000000000000000e+00 6.5948625049910996e+00 5.3222402908586206e+00 7.1319128022274612e+00 0 1 2
407 2 -1.2000000000000000e+00 6.9506465975641696e+00 9.4844426180073960e+00 5.9456688486045426e+00 5 0 -4
67 1 2.3999999999999999e+00 1.0370830023201700e+01 1.0479313895784376e+01 7.1997481491180269e+00 -4 0 0
599 2 -1.2000000000000000e+00 1.0574113364989124e+01 1.0319053358170436e+01 5.6302649443922164e+00 1 -1 2
135 1 2.3999999999999999e+00 5.8028505502753500e+00 5.1516927308120506e+00 5.7590341340887443e+00 2 -4 3
388 2 -1.2000000000000000e+00 6.2864042616076432e+00 1.4647493477208458e+00 5.7249003187677552e+00 -2 -3 1
444 2 -1.2000000000000000e+00 5.7001348937524909e+00 3.5089282197194764e+00 8.8260080350897407e+00 -1 2 -1
119 1 2.3999999999999999e+00 1.0038040820565941e+01 7.0115709108264310e+00 1.4214554366453671e+01 -5 -3 0
260 2 -1.2000000000000000e+00 1.0411100006686599e+01 5.4882812374645340e+00 1.4354076185229081e+01 4 -2 6
455 2 -1.2000000000000000e+00 9.3465667437370517e+00 3.3531138405750380e+00 1.5304928163654269e+01 2 -2 0
460 2 -1.2000000000000000e+00 6.2125831345756293e+00 7.9257295447207490e+00 1.3370971137151576e+01 -3 5 -1
130 1 2.3999999999999999e+00 6.3256913695689319e+00 7.3300993222895778e+00 1.1834094875782984e+01 -1 2 1
617 2 -1.2000000000000000e+00 8.5364472372031326e+00 7.3068139926960995e+00 1.4606994129087202e+01 -2 0 -8
290 2 -1.2000000000000000e+00 8.1512905076251521e+00 9.6397732096425717e+00 1.3625563073507754e+01 -3 -2 0
524 2 -1.2000000000000000e+00 1.0098375593007409e+01 7.4214074238004057e+00 1.2659495579846919e+01 -5 2 -3
319 2 -1.2000000000000000e+00 7.8828544959178792e+00 7.0401273976198020e+00 1.1597072212553964e+01 1 1 3
207 1 2.3999999999999999e+00 7.3574024085301133e+00 8.4674639379774028e+00 1.4300385180704946e+01 -1 1 -1
53 1 2.3999999999999999e+00 9.4245137908690122e+00 7.2481311120227438e+00 1.1252389801466785e+01 0 -1 -1
352 2 -1.2000000000000000e+00 6.8726187917760733e+00 8.9663666404818283e+00 1.5704007291484640e+01 2 5 4
204 1 2.3999999999999999e+00 1.0708455886834079e+01 3.9984134612562996e+00 1.4674615593294194e+01 2 2 2
512 2 -1.2000000000000000e+00 6.7722148158026600e+00 3.3650064296028241e+00 1.5816269766980337e+01 -3 0 -4
311 2 -1.2000000000000000e+00 5.8072998772629312e+00 8.4806428393157542e+00 1.0864183084497032e+01 -2 0 1
528 2 -1.2000000000000000e+00 1.0338830427321074e+01 9.0382513766637551e+00 1.9330421336127703e+01 3 2 -2
192 1 2.3999999999999999e+00 8.2045800231227872e+00 3.4875466938389157e+00 1.6503783352851997e+01 0 -2 2
492 2 -1.2000000000000000e+00 8.5626545051030796e+00 2.3625301005243435e+00 1.7548386549302080e+01 -2 -4 3
132 1 2.3999999999999999e+00 6.2601503207015741e+00 8.5329072390186855e+00 1.7092515168691438e+01 0 0 -1
348 2 -1.2000000000000000e+00 8.3195571344221282e+00 4.9987368511364272e+00 1.7019421503352937e+01 6 1 1
325 2 -1.2000000000000000e+00 7.1804097831487592e+00 5.4890675156054245e+00 1.9267880363285322e+01 -4 2 3
519 2 -1.2000000000000000e+00 1.0233385803630849e+01 6.1065337557520194e-01 1.6420985997382861e+01 -2 0 -7
20 1 2.3999999999999999e+00 9.6840765243602025e+00 1.2538222608569185e+00 1.7783727997939689e+01 -3 -3 0
